preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,distancia_metro,espaco_social,piscina,academia,lat,lng,ranking_escola,distancia_escola,renda_media,qtd_crimes_violentos,farmacias_proximas,supermercados_proximos,parques_proximos
270000.0,72,2,2,0,2,2.0,1,27.89,250.0,0,864,0,0,0,-19.93242612,-43.98139775,98,0.357,2291,27,5,4,2
1200000.0,208,3,5,1,3,6.0,4,200.0,450.0,0,1355,0,0,0,-19.93353232,-43.97593704,23,0.367,7763,27,12,9,3
350000.0,84,2,3,0,2,3.0,1,47.29,350.0,0,1352,0,0,0,-19.93390765,-43.97689129,23,0.274,7763,27,13,9,2
530000.0,80,3,3,1,3,5.0,2,185.0,900.0,1,980,1,1,0,-19.93391551,-43.98124763,23,0.391,7763,27,7,6,2
560000.0,80,2,3,1,2,3.0,2,138.0,850.0,1,980,1,1,1,-19.93391551,-43.98124763,23,0.391,7763,27,7,6,2
530000.0,88,3,3,1,3,6.0,2,187.99,750.0,1,980,1,1,1,-19.93391551,-43.98124763,23,0.391,7763,27,7,6,2
520000.0,180,3,3,1,3,3.0,2,150.86,300.0,0,1349,0,0,0,-19.93404533,-43.9744334,29,0.433,13754,27,11,9,3
1200000.0,179,4,4,1,4,2.0,2,339.0,150.0,0,1403,0,0,0,-19.9340753,-43.9757626,23,0.338,7763,27,12,9,3
330000.0,93,1,3,0,1,1.0,1,40.07,230.0,0,1089,0,0,0,-19.93415499,-43.98009217,23,0.283,7763,27,6,7,1
540000.0,110,2,2,1,2,1.0,1,120.67,520.0,0,1158,0,0,0,-19.93482768,-43.97982766,23,0.212,7763,27,6,7,1
430000.0,75,3,4,2,3,3.0,2,110.8333333333333,250.0,0,1467,0,0,0,-19.93542534,-43.97334479,29,0.245,13754,27,11,8,4
299000.0,64,2,2,0,2,5.0,1,86.0,530.0,1,1212,0,1,0,-19.9355035,-43.97978313,23,0.171,7763,27,6,6,2
310000.0,60,1,2,0,1,3.0,1,83.0,160.0,0,1526,0,0,0,-19.93554671,-43.97498006,23,0.346,7763,27,12,8,4
460000.0,80,2,3,1,2,3.0,1,130.0,270.0,0,1523,0,0,0,-19.93604635,-43.97273335,29,0.153,13754,27,12,7,4
570000.0,117,3,3,1,3,1.0,2,185.5,430.0,0,1535,0,0,0,-19.93606927,-43.97322379,29,0.197,13754,27,11,8,4
390000.0,116,2,3,1,2,4.0,1,100.0,390.0,0,1577,0,0,0,-19.93632121,-43.97390111,29,0.255,13754,27,11,8,4
430000.0,90,2,3,1,2,1.0,2,141.0,413.0,0,1603,0,0,0,-19.93656673,-43.97387239,29,0.248,13754,27,9,7,4
820000.0,88,3,3,1,3,15.0,2,218.0,1029.0,1,1649,1,1,1,-19.93667844,-43.97510767,23,0.336,7763,27,9,7,4
950000.0,89,2,3,1,2,2.0,2,20.0,930.0,1,1649,1,1,0,-19.93667844,-43.97510767,23,0.336,7763,27,9,7,4
380000.0,68,2,3,0,2,3.0,1,71.21,265.0,0,1621,0,0,0,-19.93673113,-43.97389311,29,0.248,13754,27,9,7,4
450000.0,67,2,3,1,2,2.0,1,71.21,260.0,0,1621,0,0,0,-19.93673113,-43.97389311,29,0.248,13754,27,9,7,4
390000.0,95,2,3,1,2,4.0,1,40.15,375.0,0,1634,0,0,0,-19.93683287,-43.97395839,29,0.255,13754,27,9,6,4
700000.0,149,2,3,1,2,2.0,2,162.85,300.0,0,1582,0,0,0,-19.93729524,-43.9767324,23,0.212,7763,27,9,7,2
450000.0,149,2,3,1,2,0.0,1,75.09,580.0,0,1437,0,0,0,-19.9373641,-43.9787223,23,0.156,7763,27,8,8,1
350000.0,98,3,3,1,3,1.0,1,46.87,730.0,0,1437,0,0,0,-19.9373641,-43.9787223,23,0.156,7763,27,8,8,1
610000.0,174,2,3,1,2,3.0,2,216.67,450.0,0,1596,0,0,0,-19.93741118,-43.9766649,23,0.226,7763,27,9,7,3
377670.0,116,1,3,0,1,4.0,1,100.67,400.0,0,1668,0,0,0,-19.93749371,-43.97583527,23,0.3,7763,27,9,6,3
360000.0,93,2,3,1,2,2.0,1,46.87,700.0,0,1453,0,0,0,-19.9375107,-43.9786592,23,0.17,7763,27,8,8,1
530000.0,150,2,3,1,2,1.0,1,108.33,400.0,0,1647,0,1,0,-19.93764529,-43.97624173,23,0.276,7763,27,9,7,3
300000.0,80,2,3,0,2,1.0,1,94.5,350.0,0,1781,0,0,0,-19.93826865,-43.97353849,29,0.265,13754,27,10,7,3
450000.0,67,2,3,0,2,3.0,1,100.0,300.0,0,1817,0,1,0,-19.93840741,-43.97446357,29,0.354,13754,27,10,7,3
255990.36,88,2,3,0,2,4.0,1,56.13,240.0,0,1015,0,1,0,-19.92991103,-44.002144,50,1.098,3260,11,7,6,1
235000.0,55,2,3,1,2,4.0,1,80.57,209.0,0,949,0,0,0,-19.93069525,-44.00096466,39,0.95,6501,11,5,6,1
218949.62,50,1,2,0,1,3.0,1,90.0,180.0,0,949,0,0,0,-19.93069525,-44.00096466,39,0.95,6501,11,5,6,1
229000.0,55,1,2,0,1,2.0,1,42.82,250.0,0,887,1,1,0,-19.9310829,-44.0019827,50,0.98,3260,11,7,6,1
240000.0,50,1,2,0,1,1.0,1,65.0,330.0,1,887,1,1,0,-19.9310829,-44.0019827,50,0.98,3260,11,7,6,1
342000.0,100,2,3,0,2,5.0,1,78.6,250.0,1,887,1,1,0,-19.9310829,-44.0019827,50,0.98,3260,11,7,6,1
220000.0,50,1,2,0,1,1.0,1,80.0,270.0,0,887,1,1,0,-19.9310829,-44.0019827,50,0.98,3260,11,7,6,1
479000.0,110,2,3,0,2,5.0,1,77.1,250.0,1,887,1,1,0,-19.9310829,-44.0019827,50,0.98,3260,11,7,6,1
245000.0,55,2,3,1,2,3.0,1,53.74,230.0,0,849,0,0,0,-19.93160508,-44.00104103,50,0.878,3260,11,4,5,1
300000.0,57,2,2,1,2,3.0,1,100.0,340.0,0,623,0,1,0,-19.93350499,-44.00188747,50,0.768,3260,11,2,2,0
380000.0,57,2,2,1,2,3.0,1,89.0,265.0,0,623,0,1,0,-19.93350499,-44.00188747,50,0.768,3260,11,2,2,0
580000.0,130,2,4,1,2,2.0,2,125.0,450.0,0,1191,0,0,0,-19.93035698,-43.92052223,102,1.034,1644,7,17,5,4
322000.0,75,3,2,1,3,10.0,1,58.7,500.0,0,1439,0,0,0,-19.93252792,-43.91999281,31,1.184,14463,7,17,6,4
1200795.8,140,2,4,1,2,5.0,3,230.0,600.0,0,1440,0,0,0,-19.93278999,-43.92161998,31,1.014,14463,7,17,8,4
300000.0,100,2,2,0,2,1.0,2,52.99,220.0,0,1520,0,0,0,-19.93295386,-43.91869009,102,1.239,1644,7,16,7,2
340000.0,120,2,2,0,2,1.0,1,52.44,350.0,0,1520,0,0,0,-19.93295386,-43.91869009,102,1.239,1644,7,16,7,2
750000.0,84,2,3,1,2,8.0,2,242.0,800.0,1,1540,1,1,1,-19.93325451,-43.91912502,31,1.246,14463,7,15,6,2
1058000.0,240,3,4,1,3,4.0,3,249.25,790.0,1,1678,0,1,0,-19.93447631,-43.91884816,31,1.247,14463,7,14,7,2
1580000.0,155,4,4,2,4,0.0,3,32.92,935.0,0,1406,0,0,0,-19.93045018,-43.95749656,19,0.532,11183,20,18,4,8
550000.0,112,2,3,1,2,1.0,1,127.0,450.0,0,1460,0,1,0,-19.93077605,-43.95884597,19,0.415,11183,20,17,7,7
1830000.0,190,3,3,1,3,19.0,3,500.0,1100.0,1,1429,1,1,1,-19.93100293,-43.96005435,19,0.337,11183,20,17,5,7
795000.0,150,4,4,1,4,3.0,1,92.17,450.0,0,1497,0,0,0,-19.93118859,-43.95836059,19,0.411,11183,20,16,6,8
1696000.0,168,4,4,1,4,6.0,5,375.0,800.0,0,1509,0,0,0,-19.93139597,-43.95718929,19,0.489,11183,20,17,4,8
1650000.0,200,3,5,0,3,11.0,2,61.49,700.0,1,1558,0,1,0,-19.93171219,-43.95853734,19,0.357,11183,20,17,5,7
1155000.0,140,3,4,1,3,0.0,2,38.33,1300.0,0,1567,0,0,0,-19.9319261,-43.95663491,19,0.51,11183,20,15,5,8
425000.0,100,2,3,1,2,2.0,0,147.0,400.0,0,1697,0,0,0,-19.9330692,-43.95755076,19,0.376,11183,20,15,4,8
780000.0,180,3,4,1,3,3.0,2,440.0,440.0,0,1608,0,0,0,-19.93310518,-43.95984486,19,0.153,11183,20,15,6,6
520000.0,39,1,1,0,1,9.0,1,150.28,820.0,1,1714,1,1,1,-19.93322519,-43.95562411,19,0.571,11183,20,16,4,7
720000.0,100,3,3,1,3,10.0,2,210.0,977.0,1,1590,1,1,0,-19.93343765,-43.96050091,19,0.076,11183,20,15,7,6
595000.0,110,2,3,0,2,4.0,1,155.83,956.0,1,1750,0,0,0,-19.93353083,-43.95773026,19,0.348,11183,20,16,6,8
586000.0,114,2,4,0,2,3.0,1,158.33,390.0,0,1810,0,0,0,-19.93405804,-43.95789866,19,0.329,11183,20,14,5,7
550000.0,144,3,4,1,3,3.0,1,84.3,400.0,0,1678,0,0,0,-19.93406484,-43.9599885,19,0.111,11183,20,14,6,5
1522000.0,167,3,4,2,3,5.0,3,509.13,1800.0,1,1833,1,1,0,-19.93412327,-43.95376806,8,0.389,19319,20,14,6,5
1980000.0,200,3,4,2,3,0.0,4,46.67,1750.0,0,1855,0,0,0,-19.93441116,-43.9544623,8,0.442,19319,20,13,6,5
1990000.0,210,4,4,2,4,0.0,3,55.75,2000.0,0,1855,0,0,0,-19.93441116,-43.9544623,8,0.442,19319,20,13,6,5
810000.0,58,2,2,2,2,8.0,2,22.58,750.0,0,1909,0,0,0,-19.9347273,-43.95323402,8,0.309,19319,20,12,7,4
1700000.0,169,4,4,2,4,7.0,2,517.53,2400.0,1,1953,1,1,0,-19.93524851,-43.95401083,8,0.371,19319,20,11,7,4
500000.0,100,1,3,0,1,1.0,1,132.0,250.0,0,1737,0,0,0,-19.93548095,-43.9610327,19,0.175,11183,20,12,6,3
346000.0,70,1,2,0,1,2.0,1,52.82,300.0,0,1969,0,0,0,-19.93551612,-43.9575232,19,0.409,11183,20,12,6,5
715000.0,135,2,4,1,2,3.0,1,137.0,1300.0,1,1872,0,0,0,-19.9356959,-43.9591788,19,0.278,11183,20,12,7,4
720000.0,110,2,3,1,2,4.0,2,179.68,1000.0,1,1785,1,1,1,-19.93608429,-43.96118076,19,0.242,11183,20,12,5,2
480000.0,105,3,3,1,3,3.0,1,111.45,400.0,0,2037,0,0,0,-19.93613879,-43.95566348,8,0.54,19319,20,10,5,3
3200000.0,186,5,4,2,5,13.0,4,1000.02,2800.0,1,2041,1,1,1,-19.9361471,-43.95508525,8,0.48,19319,20,10,6,3
1777440.0,267,3,4,1,3,1.0,2,182.73,850.0,1,1784,0,0,0,-19.9366541,-43.96222526,19,0.329,11183,20,11,3,2
398000.0,110,2,3,0,2,3.0,1,77.72,1010.0,1,1836,0,0,0,-19.93675971,-43.96142018,19,0.319,11183,20,10,4,2
520000.0,105,3,3,1,3,4.0,2,120.0,400.0,0,1870,0,0,0,-19.93677001,-43.96080999,19,0.318,11183,20,10,4,2
580000.0,174,2,4,1,2,4.0,2,263.0,1500.0,1,1855,0,0,0,-19.9373324,-43.962143,19,0.397,11183,20,9,3,2
930000.0,120,2,4,1,2,5.0,2,210.74,900.0,1,2057,0,1,0,-19.93751495,-43.9587917,19,0.464,11183,20,8,5,3
450000.0,90,2,3,0,2,5.0,1,125.0,650.0,1,1947,0,0,0,-19.937517,-43.96069,19,0.402,11183,20,8,4,2
350000.0,60,2,2,0,2,3.0,0,25.77,280.0,0,2145,0,0,0,-19.93758749,-43.95750792,19,0.55,11183,20,9,5,4
1040000.0,165,3,4,1,3,4.0,2,256.16,495.0,1,2204,0,0,0,-19.93765789,-43.95654417,19,0.628,11183,20,10,5,4
2000000.0,220,3,4,1,3,5.0,3,480.25,1020.0,0,2225,1,0,0,-19.93783659,-43.95570318,8,0.587,19319,20,11,4,3
450000.0,100,3,3,1,3,3.0,1,67.23,380.0,1,2012,0,0,0,-19.93794703,-43.96025368,19,0.455,11183,20,8,5,2
960000.0,148,3,4,1,3,0.0,3,25.0,1460.0,0,2179,0,0,0,-19.93815,-43.95775,19,0.583,11183,20,9,4,4
380000.0,80,2,3,1,2,2.0,1,65.18,415.0,1,1938,0,0,0,-19.93856865,-43.96307021,46,0.435,6626,20,7,3,3
768421.0,140,2,4,1,2,3.0,2,160.0,500.0,0,2144,0,0,0,-19.93882723,-43.95936247,19,0.573,11183,20,8,4,3
430000.0,130,2,4,1,2,2.0,1,101.19,600.0,0,2001,0,0,0,-19.93897115,-43.96255322,46,0.505,6626,20,7,3,3
550000.0,95,3,3,1,3,3.0,2,145.0,500.0,0,2229,0,0,0,-19.93927991,-43.95861853,19,0.647,11183,20,7,4,3
1500000.0,150,3,4,1,3,0.0,9,23.33,1500.0,0,2353,0,0,0,-19.93931575,-43.95662996,8,0.748,19319,20,10,5,3
920000.0,200,2,4,1,2,2.0,2,200.0,700.0,0,2184,0,1,0,-19.9394667,-43.9597513,19,0.63,11183,20,6,5,4
1200000.0,170,3,4,1,3,3.0,2,174.2,806.0,0,2355,0,0,0,-19.9394998,-43.95684511,19,0.759,11183,20,8,5,3
450000.0,121,2,2,1,2,6.0,1,86.63,850.0,1,2089,0,0,0,-19.9396754,-43.96216112,46,0.584,6626,20,5,3,4
850000.0,327,3,4,1,3,1.0,3,361.0,1900.0,1,2265,0,0,0,-19.93969211,-43.95865352,19,0.688,11183,20,6,5,3
839000.0,165,3,3,1,3,1.0,2,111.4,780.0,1,2133,0,0,0,-19.9397469,-43.96132209,19,0.648,11183,20,5,4,4
680000.0,130,3,4,1,3,2.0,2,138.02,600.0,0,2235,0,0,0,-19.93977613,-43.95934586,19,0.674,11183,20,5,5,4
469200.0,95,2,3,1,2,2.0,1,170.0,753.0,1,2382,0,1,0,-19.9400329,-43.95719921,19,0.789,11183,20,7,5,3
950000.0,256,3,4,1,3,5.0,2,314.17,700.0,0,2332,0,1,0,-19.94010678,-43.95816548,19,0.75,11183,20,7,5,3
1080000.0,140,3,4,1,3,6.0,3,335.5,1250.0,0,2276,1,1,0,-19.94056222,-43.96003492,19,0.745,11183,20,5,5,3
1230000.0,176,4,4,2,4,3.0,3,324.1,900.0,0,2355,0,1,0,-19.94086666,-43.95906501,19,0.798,11183,20,5,6,3
865000.0,150,3,3,2,3,9.0,2,342.0,1100.0,1,2296,0,1,0,-19.94091852,-43.9603316,19,0.78,11183,20,5,5,3
685000.0,160,4,3,1,4,6.0,2,294.11,950.0,1,2296,0,0,0,-19.94091852,-43.9603316,19,0.78,11183,20,5,5,3
893969.0,172,3,4,1,3,9.0,2,197.19,1700.0,1,2526,0,0,0,-19.94103287,-43.95631933,8,0.838,19319,20,8,8,3
900000.0,140,4,4,1,4,7.0,3,264.28,1350.0,1,2647,1,1,0,-19.94298353,-43.95737203,8,1.07,19319,20,4,8,2
1334000.0,280,4,4,1,4,4.0,3,427.87,1500.0,0,2615,0,1,0,-19.94317688,-43.95836201,19,1.064,11183,20,3,7,2
620000.0,150,2,4,1,2,1.0,2,192.55,850.0,0,2700,1,1,0,-19.9442519,-43.95877874,18,1.141,11905,20,3,6,3
1114055.0,236,2,3,1,2,6.0,3,422.0,800.0,0,2700,0,0,1,-19.9442519,-43.95877874,18,1.141,11905,20,3,6,3
950000.0,200,4,4,1,4,9.0,3,380.0,1500.0,1,2769,1,1,1,-19.94483942,-43.95856913,18,1.097,11905,20,5,6,4
690000.0,136,3,4,1,3,4.0,3,234.67,920.0,1,2825,0,1,0,-19.94551851,-43.95882827,18,1.099,11905,20,4,6,4
590000.0,160,3,3,1,3,3.0,2,163.92,350.0,1,2894,0,0,0,-19.94708062,-43.96112902,10,1.246,16446,20,3,4,9
495000.0,45,1,1,0,1,12.0,1,174.17,630.0,1,1490,1,1,0,-19.93120467,-43.93363193,63,0.437,2262,65,20,9,12
435000.0,38,1,1,0,1,11.0,1,101.65,650.0,1,1541,1,0,0,-19.93165573,-43.93376146,3,0.387,17028,65,20,8,10
580000.0,50,1,1,0,1,9.0,1,150.0,635.0,1,1623,1,1,0,-19.93228561,-43.93532113,3,0.3,17028,65,20,8,7
1400000.0,124,2,4,1,2,4.0,2,652.33,1150.0,1,1639,1,1,1,-19.93248719,-43.93199461,3,0.413,17028,65,20,8,8
1490000.0,124,2,4,1,2,0.0,3,53.33,1200.0,0,1639,0,0,0,-19.93248719,-43.93199461,3,0.413,17028,65,20,8,8
3400000.0,450,4,5,2,4,6.0,2,695.24,2000.0,1,1656,0,0,0,-19.93275986,-43.93104628,31,0.378,14463,65,20,7,8
1390000.0,81,2,3,1,2,5.0,2,426.83,685.0,0,1669,1,1,1,-19.93279823,-43.93405379,3,0.257,17028,65,20,11,8
1230000.0,87,2,3,1,2,5.0,2,452.0,600.0,0,1693,1,1,1,-19.93293999,-43.93162001,31,0.37,14463,65,20,7,8
4500000.0,300,4,4,3,4,0.0,5,95.0,1700.0,0,1709,0,0,0,-19.93311223,-43.93480236,3,0.206,17028,65,20,12,7
1500000.0,130,3,3,1,3,9.0,2,520.0,1250.0,1,1761,1,1,1,-19.93327523,-43.93699326,3,0.285,17028,65,18,10,4
296240.0,27,1,1,1,1,4.0,0,85.02,390.0,1,1744,0,0,1,-19.9333445,-43.93559068,3,0.192,17028,65,20,8,7
4000000.0,150,3,2,1,3,13.0,2,47.5,1225.0,1,1767,0,1,0,-19.93362186,-43.93157696,31,0.297,14463,65,20,7,8
1290000.0,120,2,4,1,2,0.0,3,46.67,1350.0,0,1712,0,0,0,-19.93374599,-43.93021799,31,0.269,14463,65,20,11,8
2300000.0,180,3,2,1,3,21.0,2,616.08,915.0,0,1792,1,1,1,-19.93389712,-43.93433225,3,0.134,17028,65,20,12,8
1295000.0,91,2,3,1,2,9.0,2,488.33,854.0,0,1792,1,1,1,-19.93389712,-43.93433225,3,0.134,17028,65,20,12,8
1076400.0,175,3,4,1,3,1.0,2,181.57,500.0,0,1832,0,1,0,-19.93394485,-43.93687475,3,0.232,17028,65,20,10,4
2297873.0,200,5,4,2,5,4.0,2,666.0,1700.0,1,1775,1,1,0,-19.93405634,-43.93090371,31,0.233,14463,65,20,10,9
3000000.0,360,2,4,1,2,0.0,2,45.0,1100.0,0,1831,0,0,0,-19.93408212,-43.93604275,3,0.152,17028,65,20,10,6
1640000.0,250,3,4,0,3,15.0,2,43.5,1500.0,0,1781,0,0,0,-19.93411666,-43.93089675,31,0.227,14463,65,20,10,9
450000.0,45,1,1,0,1,7.0,1,117.78,1450.0,1,1845,1,1,1,-19.93433308,-43.93489303,3,0.07,17028,65,20,12,7
390000.0,50,1,1,0,1,14.0,1,115.0,1200.0,1,1853,1,1,1,-19.93442781,-43.93173998,31,0.223,14463,65,20,9,8
390000.0,70,1,1,0,1,15.0,1,198.33,2000.0,1,1853,1,1,1,-19.93442781,-43.93173998,31,0.223,14463,65,20,9,8
680000.0,134,2,3,0,2,3.0,1,280.0,700.0,0,1894,0,0,0,-19.93443678,-43.93727261,3,0.251,17028,65,20,9,4
900000.0,180,3,5,1,3,2.0,2,511.0,1440.0,1,1865,0,0,0,-19.93453581,-43.93177148,31,0.215,14463,65,20,9,8
1320000.0,170,2,4,1,2,0.0,2,37.58,1890.0,0,1907,0,0,0,-19.93493737,-43.93252371,31,0.239,14463,65,20,10,6
1341000.0,320,3,4,1,3,3.0,1,289.49,650.0,0,1911,0,0,0,-19.93520695,-43.93137364,31,0.13,14463,65,20,10,6
890000.0,110,2,3,1,2,1.0,1,223.0,380.0,0,1973,0,0,0,-19.9352996,-43.9364931,3,0.167,17028,65,20,11,4
650000.0,117,2,3,0,2,1.0,1,166.67,310.0,0,1947,0,0,0,-19.93531006,-43.93336351,3,0.169,17028,65,20,11,5
1400000.0,181,2,3,1,2,9.0,2,448.58,1350.0,0,2107,0,0,0,-19.93579343,-43.93970202,61,0.48,2201,65,19,8,4
3990000.0,268,4,4,4,4,4.0,3,148.75,2753.0,0,2096,0,1,1,-19.93602,-43.93851002,3,0.392,17028,65,20,9,4
796400.0,44,1,1,0,1,14.0,1,375.0,682.0,1,2127,0,1,1,-19.93681229,-43.93563355,3,0.217,17028,65,20,11,6
792000.0,44,1,1,0,1,13.0,1,375.0,682.0,1,2127,0,1,1,-19.93681229,-43.93563355,3,0.217,17028,65,20,11,6
750000.0,44,1,1,1,1,0.0,1,23.5,750.0,0,2127,0,0,0,-19.93681229,-43.93563355,3,0.217,17028,65,20,11,6
950000.0,44,1,1,1,1,5.0,1,195.28,620.0,1,2127,1,1,1,-19.93681229,-43.93563355,3,0.217,17028,65,20,11,6
1250000.0,78,1,1,0,1,20.0,2,375.0,682.0,1,2127,0,1,1,-19.93681229,-43.93563355,3,0.217,17028,65,20,11,6
585000.0,100,1,3,0,1,2.0,1,121.0,340.0,0,2124,0,0,0,-19.93688668,-43.93241392,31,0.204,14463,65,20,13,7
2200000.0,175,4,4,2,4,4.0,3,67.5,2500.0,0,2001,0,0,0,-19.9370358,-43.9289074,31,0.205,14463,65,20,13,4
520000.0,32,1,1,1,1,5.0,1,408.33,590.0,0,2094,1,1,1,-19.93707,-43.93129002,31,0.123,14463,65,20,11,7
520000.0,30,1,1,1,1,5.0,1,408.33,590.0,0,2094,1,1,1,-19.93707,-43.93129002,31,0.123,14463,65,20,11,7
1059840.0,84,3,2,2,3,8.0,2,321.04,1280.0,1,2336,0,0,0,-19.93757951,-43.94090136,61,0.354,2201,65,14,8,5
445000.0,42,1,1,0,1,7.0,1,214.0,1050.0,1,2233,0,0,1,-19.93787999,-43.93389,3,0.341,17028,65,15,14,6
1490000.0,165,3,4,1,3,11.0,2,43.75,1500.0,0,2166,0,1,0,-19.93798106,-43.93076467,31,0.203,14463,65,19,9,7
1400000.0,173,3,4,2,3,6.0,2,54.33,1400.0,0,2170,0,0,0,-19.93806791,-43.93063636,31,0.212,14463,65,20,9,7
2200000.0,320,4,5,3,4,5.0,3,516.4,2200.0,1,2200,0,0,0,-19.93808025,-43.93136227,31,0.227,14463,65,20,10,7
3990000.0,542,6,4,4,6,13.0,4,1600.0,3400.0,1,2152,1,1,1,-19.93828124,-43.92951469,31,0.263,14463,65,19,9,5
4500000.0,250,5,4,4,5,16.0,4,1416.67,2200.0,1,2146,1,1,0,-19.93843637,-43.92879218,31,0.318,14463,65,17,9,4
420000.0,42,1,1,1,1,17.0,1,166.67,1800.0,1,2313,0,1,1,-19.93859688,-43.9338452,3,0.418,17028,65,14,14,4
2100000.0,118,3,3,2,3,12.0,3,370.0,1500.0,1,2163,1,1,1,-19.938803,-43.927966,31,0.405,14463,65,17,8,4
540000.0,65,2,2,1,2,1.0,1,227.0,891.0,0,2151,0,0,0,-19.93883682,-43.92726896,31,0.461,14463,65,16,8,4
600000.0,130,2,3,0,2,4.0,1,207.0,850.0,1,2353,0,0,0,-19.93889487,-43.93521511,36,0.33,10587,65,17,11,4
1750000.0,165,3,4,1,3,0.0,2,53.75,2100.0,0,2241,0,0,0,-19.93889976,-43.93022041,31,0.308,14463,65,19,11,5
2630000.0,134,3,4,2,3,0.0,2,90.5,3430.0,0,2241,0,0,0,-19.93889976,-43.93022041,31,0.308,14463,65,19,11,5
610607.0,152,1,3,0,1,3.0,1,149.31,650.0,0,2161,0,0,0,-19.93903423,-43.9266743,31,0.523,14463,65,16,7,4
570000.0,120,2,3,0,2,2.0,1,225.0,600.0,0,2272,0,0,0,-19.93915157,-43.93034631,31,0.334,14463,65,19,10,5
700000.0,38,1,1,1,1,7.0,1,193.0,250.0,1,2413,0,0,0,-19.93941739,-43.93542877,36,0.283,10587,65,17,11,4
450000.0,140,2,4,1,2,0.0,1,150.0,600.0,0,1183,0,0,0,-19.93136937,-43.96402932,19,0.421,11183,6,11,3,7
300000.0,105,3,3,1,3,1.0,0,28.69,100.0,0,1054,0,0,0,-19.93141444,-43.96682287,46,0.546,6626,6,11,6,4
750000.0,129,3,4,1,3,2.0,3,262.0,750.0,0,1221,0,0,0,-19.9319505,-43.9643358,19,0.408,11183,6,11,3,5
554000.0,115,3,4,1,3,3.0,1,77.91,350.0,0,1417,0,0,0,-19.93207152,-43.96134669,19,0.205,11183,6,13,5,6
590000.0,125,2,3,1,2,2.0,2,220.0,600.0,0,1402,0,0,0,-19.93285001,-43.96263004,19,0.204,11183,6,12,4,6
990000.0,231,3,4,1,3,1.0,3,213.83,800.0,0,1372,0,0,0,-19.93306013,-43.96348396,19,0.273,11183,6,12,4,6
490000.0,110,2,3,1,2,3.0,1,123.75,350.0,0,1492,0,0,0,-19.93348106,-43.96208556,19,0.12,11183,6,14,6,6
875000.0,116,2,3,1,2,5.0,2,167.0,770.0,0,1435,1,1,0,-19.93453858,-43.96530135,46,0.234,6626,6,11,7,3
699000.0,130,2,3,1,2,6.0,2,187.0,600.0,0,1452,0,0,0,-19.93469158,-43.9652598,46,0.223,6626,6,11,5,3
2490000.0,310,4,4,2,4,9.0,5,79.58,650.0,0,1456,0,1,1,-19.93490001,-43.96575003,46,0.177,6626,6,11,7,3
350000.0,80,2,3,1,2,1.0,1,150.0,300.0,0,1052,0,0,0,-19.93162134,-43.96751919,46,0.533,6626,9,10,7,4
450000.0,90,2,3,0,2,1.0,2,36.25,300.0,0,1052,0,0,0,-19.93162134,-43.96751919,46,0.533,6626,9,10,7,4
780000.0,180,3,4,1,3,3.0,4,154.75,400.0,0,1041,0,0,0,-19.9318688,-43.9695054,46,0.587,6626,9,10,8,3
730000.0,132,3,3,1,3,4.0,2,183.0,330.0,0,1137,0,1,0,-19.93238335,-43.96739901,46,0.448,6626,9,10,7,4
630000.0,115,3,1,2,3,3.0,1,147.32,300.0,0,1118,0,0,0,-19.93254589,-43.96935783,46,0.516,6626,9,10,8,3
920000.0,190,3,3,1,3,1.0,2,22.75,270.0,0,1269,0,0,0,-19.93332065,-43.96636657,46,0.334,6626,9,12,7,3
360000.0,105,1,3,0,1,1.0,1,55.46,426.0,0,1263,0,0,0,-19.9337698,-43.9685604,46,0.358,6626,9,12,6,3
1400000.0,240,6,4,3,6,4.0,4,500.0,500.0,0,1301,0,1,0,-19.93390051,-43.96738805,46,0.286,6626,9,9,5,4
850000.0,200,2,4,1,2,1.0,2,128.02,600.0,0,1434,0,0,0,-19.93493115,-43.96656001,46,0.156,6626,9,11,5,4
790000.0,145,3,4,1,3,2.0,3,287.5,1100.0,1,1426,0,1,0,-19.93494935,-43.96691819,46,0.16,6626,9,9,5,5
740000.0,100,2,2,1,2,4.0,2,188.0,520.0,0,1443,1,1,0,-19.9352937,-43.967801,46,0.18,6626,9,10,6,5
270000.0,86,2,0,0,2,3.0,1,75.0,150.0,0,1451,0,0,0,-19.93554323,-43.96922971,29,0.279,13754,9,12,7,4
795000.0,200,4,4,1,4,3.0,2,157.67,560.0,1,1469,0,0,0,-19.93570523,-43.96919027,29,0.274,13754,9,11,7,4
1000000.0,320,4,5,1,4,8.0,2,290.0,1050.0,0,1485,0,1,0,-19.93587802,-43.96978255,29,0.21,13754,9,10,6,4
405000.0,67,2,2,1,2,3.0,2,105.44,350.0,0,1550,0,0,0,-19.93194212,-43.9127635,102,1.144,1644,2,3,7,1
320000.0,71,1,3,0,1,1.0,1,55.24,190.0,1,1416,0,0,0,-19.9322667,-44.0146006,82,1.139,1977,5,2,4,3
520000.0,124,2,4,1,2,4.0,2,91.98,200.0,0,1416,0,0,0,-19.9322667,-44.0146006,82,1.139,1977,5,2,4,3
250000.0,51,1,2,0,1,1.0,1,75.0,350.0,1,1411,0,1,0,-19.9323526,-44.01810894,82,1.145,1977,5,4,4,3
240000.0,60,1,3,0,1,5.0,1,80.0,370.0,1,1411,0,1,0,-19.9323526,-44.01810894,82,1.145,1977,5,4,4,3
